481	-525	10
482	-515	10
483	-505	10
484	-495	10
485	-485	10
486	-475	10
487	-465	10
488	-455	10
489	-445	10
490	-435	10
491	-425	10
492	-415	10
493	-405	10
494	-395	10
495	-385	10
496	-375	10
497	-365	10
498	-355	10
499	-345	10
500	-335	10
501	-325	10
502	-315	10
503	-305	10
504	-295	10
505	-285	10
506	-275	10
507	-265	10
508	-255	10
509	-245	10
510	-235	10
511	-225	10
512	-215	10
513	-205	10
514	-195	10
515	-185	10
516	-175	10
517	-165	10
518	-155	10
519	-145	10
520	-135	10
521	-125	10
522	-115	10
523	-105	10
524	-95	10
525	-85	10
526	-75	10
527	-65	10
528	-55	10
529	-45	10
530	-35	10
531	-25	10
532	-15	10
533	-5	10
534	5	10
535	15	10
536	25	10
537	35	10
538	45	10
539	55	10
540	65	10
541	75	10
542	85	10
543	95	10
544	105	10
545	115	10
546	125	10
547	135	10
548	145	10
549	155	10
550	165	10
551	175	10
552	185	10
553	195	10
554	205	10
555	215	10
556	225	10
557	235	10
558	245	10
559	255	10
560	265	10
561	275	10
562	285	10
563	295	10
564	305	10
565	315	10
566	325	10
567	335	10
568	345	10
569	355	10
570	365	10
571	375	10
572	385	10
573	395	10
574	405	10
575	415	10
576	-540	-3
577	-530	-3
578	-520	-3
579	-510	-3
580	-500	-3
581	-490	-3
582	-480	-3
583	-470	-3
584	-460	-3
585	-450	-3
586	-440	-3
587	-430	-3
588	-420	-3
589	-410	-3
590	-400	-3
591	-390	-3
592	-380	-3
593	-370	-3
594	-360	-3
595	-350	-3
596	-340	-3
597	-330	-3
598	-320	-3
599	-310	-3
600	-300	-3
601	-290	-3
602	-280	-3
603	-270	-3
604	-260	-3
605	-250	-3
606	-240	-3
607	-230	-3
608	-220	-3
609	-210	-3
610	-200	-3
611	-190	-3
612	-180	-3
613	-170	-3
614	-160	-3
615	-150	-3
616	-140	-3
617	-130	-3
618	-120	-3
619	-110	-3
620	-100	-3
621	-90	-3
622	-80	-3
623	-70	-3
624	-60	-3
625	-50	-3
626	-40	-3
627	-30	-3
628	-20	-3
629	-10	-3
630	0	-3
631	10	-3
632	20	-3
633	30	-3
634	40	-3
635	50	-3
636	60	-3
637	70	-3
638	80	-3
639	90	-3
640	100	-3
641	110	-3
642	120	-3
643	130	-3
644	140	-3
645	150	-3
646	160	-3
647	170	-3
648	180	-3
649	190	-3
650	200	-3
651	210	-3
652	220	-3
653	230	-3
654	240	-3
655	250	-3
656	260	-3
657	270	-3
658	280	-3
659	290	-3
660	300	-3
661	310	-3
662	320	-3
663	330	-3
664	340	-3
665	350	-3
666	360	-3
667	370	-3
668	380	-3
669	390	-3
670	400	-3
671	410	-3
672	-535	-8
673	-525	-8
674	-515	-8
675	-505	-8
676	-495	-8
677	-485	-8
678	-475	-8
679	-465	-8
680	-455	-8
681	-445	-8
682	-435	-8
683	-425	-8
684	-415	-8
685	-405	-8
686	-395	-8
687	-385	-8
688	-375	-8
689	-365	-8
690	-355	-8
691	-345	-8
692	-335	-8
693	-325	-8
694	-315	-8
695	-305	-8
696	-295	-8
697	-285	-8
698	-275	-8
699	-265	-8
700	-255	-8
701	-245	-8
702	-235	-8
703	-225	-8
704	-215	-8
705	-205	-8
706	-195	-8
707	-185	-8
708	-175	-8
709	-165	-8
710	-155	-8
711	-145	-8
712	-135	-8
713	-125	-8
714	-115	-8
715	-105	-8
716	-95	-8
717	-85	-8
718	-75	-8
719	-65	-8
720	-55	-8
721	-45	-8
722	-35	-8
723	-25	-8
724	-15	-8
725	-5	-8
726	5	-8
727	15	-8
728	25	-8
729	35	-8
730	45	-8
731	55	-8
732	65	-8
733	75	-8
734	85	-8
735	95	-8
736	105	-8
737	115	-8
738	125	-8
739	135	-8
740	145	-8
741	155	-8
742	165	-8
743	175	-8
744	185	-8
745	195	-8
746	205	-8
747	215	-8
748	225	-8
749	235	-8
750	245	-8
751	255	-8
752	265	-8
753	275	-8
754	285	-8
755	295	-8
756	305	-8
757	315	-8
758	325	-8
759	335	-8
760	345	-8
761	355	-8
762	365	-8
763	375	-8
764	385	-8
765	395	-8
766	405	-8
767	415	-8
768	-540	-197
769	-530	-197
770	-520	-197
771	-510	-197
772	-500	-197
773	-490	-197
774	-480	-197
775	-470	-197
776	-460	-197
777	-450	-197
778	-440	-197
779	-430	-197
780	-420	-197
781	-410	-197
782	-400	-197
783	-390	-197
784	-380	-197
785	-370	-197
786	-360	-197
787	-350	-197
788	-340	-197
789	-330	-197
790	-320	-197
791	-310	-197
792	-300	-197
793	-290	-197
794	-280	-197
795	-270	-197
796	-260	-197
797	-250	-197
798	-240	-197
799	-230	-197
800	-220	-197
801	-210	-197
802	-200	-197
803	-190	-197
804	-180	-197
805	-170	-197
806	-160	-197
807	-150	-197
808	-140	-197
809	-130	-197
810	-120	-197
811	-110	-197
812	-100	-197
813	-90	-197
814	-80	-197
815	-70	-197
816	-60	-197
817	-50	-197
818	-40	-197
819	-30	-197
820	-20	-197
821	-10	-197
822	0	-197
823	10	-197
824	20	-197
825	30	-197
826	40	-197
827	50	-197
828	60	-197
829	70	-197
830	80	-197
831	90	-197
832	100	-197
833	110	-197
834	120	-197
835	130	-197
836	140	-197
837	150	-197
838	160	-197
839	170	-197
840	180	-197
841	190	-197
842	200	-197
843	210	-197
844	220	-197
845	230	-197
846	240	-197
847	250	-197
848	260	-197
849	270	-197
850	280	-197
851	290	-197
852	300	-197
853	310	-197
854	320	-197
855	330	-197
856	340	-197
857	350	-197
858	360	-197
859	370	-197
860	380	-197
861	390	-197
862	400	-197
863	410	-197
864	-535	-202
865	-525	-202
866	-515	-202
867	-505	-202
868	-495	-202
869	-485	-202
870	-475	-202
871	-465	-202
872	-455	-202
873	-445	-202
874	-435	-202
875	-425	-202
876	-415	-202
877	-405	-202
878	-395	-202
879	-385	-202
880	-375	-202
881	-365	-202
882	-355	-202
883	-345	-202
884	-335	-202
885	-325	-202
886	-315	-202
887	-305	-202
888	-295	-202
889	-285	-202
890	-275	-202
891	-265	-202
892	-255	-202
893	-245	-202
894	-235	-202
895	-225	-202
896	-215	-202
897	-205	-202
898	-195	-202
899	-185	-202
900	-175	-202
901	-165	-202
902	-155	-202
903	-145	-202
904	-135	-202
905	-125	-202
906	-115	-202
907	-105	-202
908	-95	-202
909	-85	-202
910	-75	-202
911	-65	-202
912	-55	-202
913	-45	-202
914	-35	-202
915	-25	-202
916	-15	-202
917	-5	-202
918	5	-202
919	15	-202
920	25	-202
921	35	-202
922	45	-202
923	55	-202
924	65	-202
925	75	-202
926	85	-202
927	95	-202
928	105	-202
929	115	-202
930	125	-202
931	135	-202
932	145	-202
933	155	-202
934	165	-202
935	175	-202
936	185	-202
937	195	-202
938	205	-202
939	215	-202
940	225	-202
941	235	-202
942	245	-202
943	255	-202
944	265	-202
945	275	-202
946	285	-202
947	295	-202
948	305	-202
949	315	-202
950	325	-202
951	335	-202
952	345	-202
953	355	-202
954	365	-202
955	375	-202
956	385	-202
957	395	-202
958	405	-202
959	415	-202
960	-540	-215
961	-530	-215
962	-520	-215
963	-510	-215
964	-500	-215
965	-490	-215
966	-480	-215
967	-470	-215
968	-460	-215
969	-450	-215
970	-440	-215
971	-430	-215
972	-420	-215
973	-410	-215
974	-400	-215
975	-390	-215
976	-380	-215
977	-370	-215
978	-360	-215
979	-350	-215
980	-340	-215
981	-330	-215
982	-320	-215
983	-310	-215
984	-300	-215
985	-290	-215
986	-280	-215
987	-270	-215
988	-260	-215
989	-250	-215
990	-240	-215
991	-230	-215
992	-220	-215
993	-210	-215
994	-200	-215
995	-190	-215
996	-180	-215
997	-170	-215
998	-160	-215
999	-150	-215
1000	-140	-215
1001	-130	-215
1002	-120	-215
1003	-110	-215
1004	-100	-215
1005	-90	-215
1006	-80	-215
1007	-70	-215
1008	-60	-215
1009	-50	-215
1010	-40	-215
1011	-30	-215
1012	-20	-215
1013	-10	-215
1014	0	-215
1015	10	-215
1016	20	-215
1017	30	-215
1018	40	-215
1019	50	-215
1020	60	-215
1021	70	-215
1022	80	-215
1023	90	-215
1024	100	-215
1025	110	-215
1026	120	-215
1027	130	-215
1028	140	-215
1029	150	-215
1030	160	-215
1031	170	-215
1032	180	-215
1033	190	-215
1034	200	-215
1035	210	-215
1036	220	-215
1037	230	-215
1038	240	-215
1039	250	-215
1040	260	-215
1041	270	-215
1042	280	-215
1043	290	-215
1044	300	-215
1045	310	-215
1046	320	-215
1047	330	-215
1048	340	-215
1049	350	-215
1050	360	-215
1051	370	-215
1052	380	-215
1053	390	-215
1054	400	-215
1055	410	-215
1056	-535	-220
1057	-525	-220
1058	-515	-220
1059	-505	-220
1060	-495	-220
1061	-485	-220
1062	-475	-220
1063	-465	-220
1064	-455	-220
1065	-445	-220
1066	-435	-220
1067	-425	-220
1068	-415	-220
1069	-405	-220
1070	-395	-220
1071	-385	-220
1072	-375	-220
1073	-365	-220
1074	-355	-220
1075	-345	-220
1076	-335	-220
1077	-325	-220
1078	-315	-220
1079	-305	-220
1080	-295	-220
1081	-285	-220
1082	-275	-220
1083	-265	-220
1084	-255	-220
1085	-245	-220
1086	-235	-220
1087	-225	-220
1088	-215	-220
1089	-205	-220
1090	-195	-220
1091	-185	-220
1092	-175	-220
1093	-165	-220
1094	-155	-220
1095	-145	-220
1096	-135	-220
1097	-125	-220
1098	-115	-220
1099	-105	-220
1100	-95	-220
1101	-85	-220
1102	-75	-220
1103	-65	-220
1104	-55	-220
1105	-45	-220
1106	-35	-220
1107	-25	-220
1108	-15	-220
1109	-5	-220
1110	5	-220
1111	15	-220
1112	25	-220
1113	35	-220
1114	45	-220
1115	55	-220
1116	65	-220
1117	75	-220
1118	85	-220
1119	95	-220
1120	105	-220
1121	115	-220
1122	125	-220
1123	135	-220
1124	145	-220
1125	155	-220
1126	165	-220
1127	175	-220
1128	185	-220
1129	195	-220
1130	205	-220
1131	215	-220
1132	225	-220
1133	235	-220
1134	245	-220
1135	255	-220
1136	265	-220
1137	275	-220
1138	285	-220
1139	295	-220
1140	305	-220
1141	315	-220
1142	325	-220
1143	335	-220
1144	345	-220
1145	355	-220
1146	365	-220
1147	375	-220
1148	385	-220
1149	395	-220
1150	405	-220
1151	415	-220
